demo_id,demo_date,demo_year,demo_month,demo_month_name,demo_quarter,day_of_week,hour_of_day,is_weekend,market,region,market_size,vehicle_model,vehicle_id,vehicle_price,customer_segment,drive_duration_mins,utilization_rate,converted,conversion_probability,days_to_purchase,satisfaction_score,revenue_generated,demo_cost
DEMO-001078,2024-01-24,2024,1,January,Q1,Wednesday,12,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-08,43990,Cost Conscious,50,0.792,0,0.1207,,4.9,0,45.91
DEMO-001079,2025-07-19,2025,7,July,Q3,Saturday,14,1,"Denver, CO",Mountain,Medium,Cybertruck,DEN-CYB-08,49890,Cost Conscious,60,0.635,0,0.1807,,4.8,0,52.01
DEMO-001080,2024-05-15,2024,5,May,Q2,Wednesday,12,0,"San Diego, CA",West,Medium,Model S,SAN-MOD-08,74990,Tech Early Adopter,60,0.68,1,0.2659,10.0,4.9,74990,54.68
DEMO-001081,2024-04-23,2024,4,April,Q2,Tuesday,17,0,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-03,49890,Luxury Buyer,67,0.572,0,0.2299,,4.5,0,47.79
DEMO-001082,2025-06-16,2025,6,June,Q2,Monday,19,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-07,40240,Cost Conscious,51,0.929,1,0.1428,10.0,5.0,40240,73.63
DEMO-001083,2024-01-25,2024,1,January,Q1,Thursday,13,0,"Denver, CO",Mountain,Medium,Model S,DEN-MOD-07,74990,Luxury Buyer,45,0.864,1,0.1579,14.0,4.8,74990,60.98
DEMO-001084,2025-03-14,2025,3,March,Q1,Friday,16,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-02,43990,Cost Conscious,40,0.811,0,0.1229,,3.9,0,71.26
DEMO-001085,2024-08-03,2024,8,August,Q3,Saturday,12,1,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-08,49890,First Time EV,78,0.9,0,0.195,,4.1,0,54.79
DEMO-001086,2024-12-04,2024,12,December,Q4,Wednesday,16,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-01,43990,Cost Conscious,53,0.831,0,0.1401,,3.5,0,56.54
DEMO-001087,2025-12-31,2025,12,December,Q4,Wednesday,12,0,"Dallas, TX",South,Large,Cybertruck,DAL-CYB-05,49890,Cost Conscious,59,0.688,0,0.1404,,4.0,0,56.8
DEMO-001088,2025-09-14,2025,9,September,Q3,Sunday,12,1,"Boston, MA",Northeast,Medium,Model X,BOS-MOD-01,79990,Tech Early Adopter,59,0.875,0,0.2291,,4.2,0,50.93
DEMO-001089,2025-06-13,2025,6,June,Q2,Friday,13,0,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-06,40240,Cost Conscious,49,0.772,0,0.1333,,4.3,0,65.04
DEMO-001090,2025-05-11,2025,5,May,Q2,Sunday,15,1,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-08,43990,First Time EV,50,0.899,0,0.3321,,3.2,0,82.88
DEMO-001091,2024-06-02,2024,6,June,Q2,Sunday,12,1,"Miami, FL",Southeast,Large,Model 3,MIA-MOD-04,40240,Tech Early Adopter,49,0.628,0,0.2595,,4.0,0,81.51
DEMO-001092,2025-06-20,2025,6,June,Q2,Friday,18,0,"San Diego, CA",West,Medium,Model 3,SAN-MOD-01,40240,Cost Conscious,37,0.649,0,0.1441,,3.4,0,58.18
DEMO-001093,2025-07-04,2025,7,July,Q3,Friday,17,0,"San Francisco, CA",West,Large,Model 3,SAN-MOD-04,40240,Fleet/Business Buyer,46,0.572,1,0.297,2.0,5.0,40240,82.45
DEMO-001094,2025-04-12,2025,4,April,Q2,Saturday,11,1,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-05,40240,Cost Conscious,33,0.496,0,0.1102,,3.5,0,78.23
DEMO-001095,2024-11-06,2024,11,November,Q4,Wednesday,10,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-08,49890,Tech Early Adopter,77,0.682,0,0.2772,,4.2,0,76.26
DEMO-001096,2025-05-04,2025,5,May,Q2,Sunday,10,1,"Miami, FL",Southeast,Large,Model X,MIA-MOD-04,79990,Tech Early Adopter,57,0.749,0,0.1751,,3.7,0,45.38
DEMO-001097,2025-03-29,2025,3,March,Q1,Saturday,16,1,"New York, NY",Northeast,Large,Cybertruck,NEW-CYB-08,49890,Tech Early Adopter,75,0.946,0,0.2956,,3.7,0,61.29
DEMO-001098,2025-06-03,2025,6,June,Q2,Tuesday,14,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-05,43990,Tech Early Adopter,40,0.884,0,0.2987,,3.6,0,56.01
DEMO-001099,2024-04-24,2024,4,April,Q2,Wednesday,19,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-06,43990,Cost Conscious,45,0.897,0,0.204,,4.1,0,64.83
DEMO-001100,2024-11-07,2024,11,November,Q4,Thursday,10,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-03,40240,Luxury Buyer,33,0.547,0,0.1535,,3.4,0,54.27
DEMO-001101,2025-06-27,2025,6,June,Q2,Friday,14,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-04,43990,Eco Conscious,50,0.736,0,0.2976,,3.5,0,51.26
DEMO-001102,2024-06-10,2024,6,June,Q2,Monday,15,0,"Portland, OR",Northwest,Small,Model Y,POR-MOD-08,43990,Tech Early Adopter,56,0.777,0,0.3224,,4.6,0,76.19
DEMO-001103,2024-11-06,2024,11,November,Q4,Wednesday,13,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-06,40240,Eco Conscious,45,0.675,0,0.1833,,4.0,0,60.74
DEMO-001104,2024-02-26,2024,2,February,Q1,Monday,19,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-08,40240,Fleet/Business Buyer,54,0.834,0,0.1738,,3.2,0,73.17
DEMO-001105,2025-01-17,2025,1,January,Q1,Friday,9,0,"Dallas, TX",South,Large,Model S,DAL-MOD-04,74990,Eco Conscious,49,0.849,0,0.1315,,4.3,0,62.6
DEMO-001106,2024-11-29,2024,11,November,Q4,Friday,16,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-01,40240,Eco Conscious,46,0.841,0,0.2204,,3.9,0,83.39
DEMO-001107,2025-09-13,2025,9,September,Q3,Saturday,14,1,"Boston, MA",Northeast,Medium,Model Y,BOS-MOD-06,43990,Eco Conscious,45,0.588,1,0.2665,21.0,4.7,43990,49.44
DEMO-001108,2025-02-27,2025,2,February,Q1,Thursday,17,0,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-04,49890,Tech Early Adopter,67,0.731,0,0.237,,4.0,0,58.11
DEMO-001109,2025-06-27,2025,6,June,Q2,Friday,17,0,"Seattle, WA",Northwest,Medium,Model X,SEA-MOD-02,79990,Eco Conscious,65,0.885,1,0.2373,1.0,5.0,79990,83.29
DEMO-001110,2024-08-07,2024,8,August,Q3,Wednesday,11,0,"Miami, FL",Southeast,Large,Cybertruck,MIA-CYB-06,49890,Luxury Buyer,72,0.549,0,0.1978,,4.9,0,55.36
DEMO-001111,2024-05-02,2024,5,May,Q2,Thursday,15,0,"Denver, CO",Mountain,Medium,Model S,DEN-MOD-01,74990,Tech Early Adopter,46,0.866,0,0.2423,,3.3,0,84.59
DEMO-001112,2024-02-02,2024,2,February,Q1,Friday,18,0,"Miami, FL",Southeast,Large,Model 3,MIA-MOD-08,40240,Luxury Buyer,37,0.591,0,0.1409,,3.8,0,47.68
DEMO-001113,2024-04-25,2024,4,April,Q2,Thursday,14,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-02,43990,Fleet/Business Buyer,44,0.737,0,0.3413,,4.0,0,71.01
DEMO-001114,2025-03-17,2025,3,March,Q1,Monday,17,0,"Dallas, TX",South,Large,Model X,DAL-MOD-03,79990,First Time EV,58,0.775,0,0.1088,,3.3,0,70.91
DEMO-001115,2025-03-18,2025,3,March,Q1,Tuesday,17,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-07,43990,First Time EV,50,0.459,0,0.134,,3.6,0,62.09
DEMO-001116,2024-11-30,2024,11,November,Q4,Saturday,14,1,"Austin, TX",South,Medium,Cybertruck,AUS-CYB-06,49890,Cost Conscious,70,0.897,0,0.1708,,4.5,0,68.07
DEMO-001117,2024-07-04,2024,7,July,Q3,Thursday,10,0,"Dallas, TX",South,Large,Model X,DAL-MOD-01,79990,Tech Early Adopter,53,0.84,0,0.1837,,4.2,0,83.19
DEMO-001118,2025-11-04,2025,11,November,Q4,Tuesday,11,0,"Miami, FL",Southeast,Large,Cybertruck,MIA-CYB-05,49890,Fleet/Business Buyer,52,0.566,0,0.1831,,4.9,0,75.89
DEMO-001119,2025-03-26,2025,3,March,Q1,Wednesday,11,0,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-04,40240,First Time EV,62,0.64,1,0.1695,9.0,4.5,40240,53.23
DEMO-001120,2024-06-28,2024,6,June,Q2,Friday,14,0,"New York, NY",Northeast,Large,Model Y,NEW-MOD-03,43990,Tech Early Adopter,40,0.828,0,0.2997,,3.4,0,64.56
DEMO-001121,2025-03-01,2025,3,March,Q1,Saturday,11,1,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-06,43990,Fleet/Business Buyer,49,0.689,0,0.3684,,4.1,0,82.8
DEMO-001122,2025-02-13,2025,2,February,Q1,Thursday,19,0,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-05,40240,First Time EV,51,0.868,0,0.1177,,4.0,0,78.91
DEMO-001123,2025-10-28,2025,10,October,Q4,Tuesday,15,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-05,40240,Cost Conscious,45,0.815,0,0.1227,,4.8,0,46.81
DEMO-001124,2024-05-11,2024,5,May,Q2,Saturday,14,1,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-01,40240,Cost Conscious,44,0.481,0,0.0917,,4.6,0,79.65
DEMO-001125,2024-06-10,2024,6,June,Q2,Monday,13,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-03,43990,Cost Conscious,57,0.821,0,0.0954,,4.7,0,52.26
DEMO-001126,2024-01-31,2024,1,January,Q1,Wednesday,14,0,"San Diego, CA",West,Medium,Cybertruck,SAN-CYB-05,49890,First Time EV,62,0.761,0,0.1602,,3.3,0,46.03
DEMO-001127,2024-05-27,2024,5,May,Q2,Monday,18,0,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-03,49890,Tech Early Adopter,67,0.529,0,0.2937,,3.2,0,80.89
DEMO-001128,2025-05-02,2025,5,May,Q2,Friday,13,0,"San Francisco, CA",West,Large,Model Y,SAN-MOD-08,43990,Tech Early Adopter,52,0.517,0,0.3498,,4.3,0,70.47
DEMO-001129,2024-09-20,2024,9,September,Q3,Friday,11,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-02,43990,First Time EV,44,0.689,0,0.211,,4.5,0,79.08
DEMO-001130,2024-05-26,2024,5,May,Q2,Sunday,12,1,"Dallas, TX",South,Large,Model 3,DAL-MOD-07,40240,Luxury Buyer,52,0.591,1,0.201,2.0,4.7,40240,55.03
DEMO-001131,2025-04-18,2025,4,April,Q2,Friday,15,0,"Boston, MA",Northeast,Medium,Model S,BOS-MOD-05,74990,Eco Conscious,45,0.83,0,0.1897,,3.4,0,61.88
DEMO-001132,2024-02-05,2024,2,February,Q1,Monday,16,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-04,40240,Cost Conscious,42,0.94,0,0.0768,,3.2,0,70.39
DEMO-001133,2024-11-26,2024,11,November,Q4,Tuesday,9,0,"Las Vegas, NV",West,Medium,Model X,LAS-MOD-04,79990,Tech Early Adopter,51,0.764,0,0.1104,,4.7,0,68.09
DEMO-001134,2024-09-26,2024,9,September,Q3,Thursday,14,0,"Chicago, IL",Midwest,Large,Cybertruck,CHI-CYB-06,49890,Luxury Buyer,75,0.619,0,0.1638,,4.8,0,55.21
DEMO-001135,2025-04-12,2025,4,April,Q2,Saturday,15,1,"Portland, OR",Northwest,Small,Cybertruck,POR-CYB-05,49890,First Time EV,65,0.482,0,0.3038,,3.9,0,70.69
DEMO-001136,2025-04-13,2025,4,April,Q2,Sunday,17,1,"Seattle, WA",Northwest,Medium,Model 3,SEA-MOD-03,40240,Eco Conscious,46,0.887,0,0.2833,,3.8,0,62.45
DEMO-001137,2024-07-05,2024,7,July,Q3,Friday,13,0,"San Francisco, CA",West,Large,Cybertruck,SAN-CYB-04,49890,Fleet/Business Buyer,63,0.521,0,0.3725,,4.4,0,76.04
DEMO-001138,2025-09-07,2025,9,September,Q3,Sunday,16,1,"Dallas, TX",South,Large,Model S,DAL-MOD-01,74990,Eco Conscious,56,0.85,0,0.205,,3.9,0,54.22
DEMO-001139,2025-11-27,2025,11,November,Q4,Thursday,11,0,"Seattle, WA",Northwest,Medium,Model 3,SEA-MOD-03,40240,Tech Early Adopter,64,0.72,0,0.2676,,4.9,0,61.96
DEMO-001140,2025-02-14,2025,2,February,Q1,Friday,12,0,"Dallas, TX",South,Large,Model 3,DAL-MOD-08,40240,Fleet/Business Buyer,42,0.684,0,0.1944,,3.4,0,82.53
DEMO-001141,2025-11-15,2025,11,November,Q4,Saturday,12,1,"Los Angeles, CA",West,Large,Model 3,LOS-MOD-02,40240,Cost Conscious,39,0.48,0,0.1395,,3.9,0,50.75
DEMO-001142,2024-09-05,2024,9,September,Q3,Thursday,13,0,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-04,40240,Fleet/Business Buyer,49,0.574,0,0.1361,,3.8,0,54.05
DEMO-001143,2025-08-22,2025,8,August,Q3,Friday,18,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-05,40240,Luxury Buyer,24,0.83,0,0.1886,,3.2,0,49.69
DEMO-001144,2025-09-04,2025,9,September,Q3,Thursday,14,0,"Austin, TX",South,Medium,Model Y,AUS-MOD-02,43990,First Time EV,50,0.721,0,0.2113,,4.3,0,51.15
DEMO-001145,2024-12-15,2024,12,December,Q4,Sunday,17,1,"San Diego, CA",West,Medium,Cybertruck,SAN-CYB-05,49890,Fleet/Business Buyer,62,0.506,1,0.3553,1.0,4.6,49890,80.05
DEMO-001146,2024-10-25,2024,10,October,Q4,Friday,12,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-06,49890,Luxury Buyer,57,0.571,0,0.2163,,4.7,0,64.78
DEMO-001147,2025-10-15,2025,10,October,Q4,Wednesday,10,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-05,49890,Luxury Buyer,65,0.902,0,0.2654,,4.4,0,58.15
DEMO-001148,2024-03-26,2024,3,March,Q1,Tuesday,9,0,"Atlanta, GA",Southeast,Medium,Model X,ATL-MOD-08,79990,Fleet/Business Buyer,64,0.561,0,0.1266,,4.0,0,55.63
DEMO-001149,2025-09-13,2025,9,September,Q3,Saturday,17,1,"Portland, OR",Northwest,Small,Model X,POR-MOD-07,79990,Luxury Buyer,59,0.471,0,0.2128,,3.4,0,78.53
DEMO-001150,2024-04-30,2024,4,April,Q2,Tuesday,19,0,"Atlanta, GA",Southeast,Medium,Cybertruck,ATL-CYB-07,49890,Cost Conscious,68,0.858,0,0.1014,,4.5,0,46.59
DEMO-001151,2025-08-10,2025,8,August,Q3,Sunday,17,1,"Atlanta, GA",Southeast,Medium,Model X,ATL-MOD-07,79990,First Time EV,60,0.785,0,0.095,,3.2,0,67.68
DEMO-001152,2024-10-26,2024,10,October,Q4,Saturday,18,1,"Los Angeles, CA",West,Large,Model S,LOS-MOD-05,74990,Eco Conscious,39,0.629,0,0.2357,,4.4,0,59.1
DEMO-001153,2024-11-28,2024,11,November,Q4,Thursday,13,0,"Dallas, TX",South,Large,Model 3,DAL-MOD-03,40240,First Time EV,37,0.555,0,0.145,,4.6,0,66.89
DEMO-001154,2024-06-25,2024,6,June,Q2,Tuesday,17,0,"Miami, FL",Southeast,Large,Model S,MIA-MOD-04,74990,First Time EV,53,0.608,0,0.1247,,3.8,0,81.57
DEMO-001155,2025-05-24,2025,5,May,Q2,Saturday,15,1,"San Francisco, CA",West,Large,Model S,SAN-MOD-08,74990,Eco Conscious,45,0.625,1,0.2889,12.0,5.0,74990,75.19
DEMO-001156,2025-08-18,2025,8,August,Q3,Monday,12,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-05,43990,Tech Early Adopter,54,0.828,0,0.2487,,4.2,0,60.92
DEMO-001157,2025-12-29,2025,12,December,Q4,Monday,15,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-05,40240,Tech Early Adopter,37,0.523,0,0.2405,,3.8,0,59.15
DEMO-001158,2024-10-27,2024,10,October,Q4,Sunday,15,1,"Phoenix, AZ",Southwest,Medium,Cybertruck,PHO-CYB-04,49890,Tech Early Adopter,68,0.671,1,0.3444,1.0,3.9,49890,71.7
DEMO-001159,2025-12-12,2025,12,December,Q4,Friday,19,0,"Austin, TX",South,Medium,Model 3,AUS-MOD-04,40240,Eco Conscious,43,0.523,0,0.1839,,3.7,0,83.58
DEMO-001160,2025-02-28,2025,2,February,Q1,Friday,14,0,"Las Vegas, NV",West,Medium,Model Y,LAS-MOD-03,43990,First Time EV,61,0.874,0,0.1183,,4.2,0,70.09
DEMO-001161,2024-09-24,2024,9,September,Q3,Tuesday,16,0,"San Diego, CA",West,Medium,Cybertruck,SAN-CYB-05,49890,Eco Conscious,66,0.666,0,0.3328,,3.9,0,82.02
DEMO-001162,2025-12-10,2025,12,December,Q4,Wednesday,11,0,"Dallas, TX",South,Large,Model Y,DAL-MOD-04,43990,Eco Conscious,47,0.848,0,0.2278,,4.2,0,48.86
DEMO-001163,2025-05-02,2025,5,May,Q2,Friday,14,0,"San Diego, CA",West,Medium,Model X,SAN-MOD-04,79990,Luxury Buyer,55,0.81,0,0.158,,4.5,0,70.8
DEMO-001164,2024-10-02,2024,10,October,Q4,Wednesday,14,0,"Seattle, WA",Northwest,Medium,Model X,SEA-MOD-08,79990,Eco Conscious,57,0.746,0,0.1836,,3.3,0,84.83
DEMO-001165,2024-02-28,2024,2,February,Q1,Wednesday,18,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-02,43990,Cost Conscious,46,0.791,0,0.1188,,3.3,0,73.75
DEMO-001166,2024-01-29,2024,1,January,Q1,Monday,16,0,"Denver, CO",Mountain,Medium,Model 3,DEN-MOD-03,40240,First Time EV,46,0.943,0,0.1398,,3.6,0,63.08
DEMO-001167,2024-08-26,2024,8,August,Q3,Monday,14,0,"Seattle, WA",Northwest,Medium,Model S,SEA-MOD-03,74990,Eco Conscious,56,0.833,0,0.2579,,5.0,0,68.47
DEMO-001168,2025-12-30,2025,12,December,Q4,Tuesday,16,0,"Las Vegas, NV",West,Medium,Model 3,LAS-MOD-02,40240,Cost Conscious,45,0.757,0,0.0718,,4.2,0,74.22
DEMO-001169,2024-07-02,2024,7,July,Q3,Tuesday,17,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-02,40240,Fleet/Business Buyer,48,0.616,0,0.1978,,3.4,0,61.14
DEMO-001170,2025-02-21,2025,2,February,Q1,Friday,13,0,"Boston, MA",Northeast,Medium,Cybertruck,BOS-CYB-03,49890,Eco Conscious,74,0.498,0,0.226,,3.8,0,73.29
DEMO-001171,2024-09-23,2024,9,September,Q3,Monday,13,0,"San Diego, CA",West,Medium,Model 3,SAN-MOD-02,40240,Tech Early Adopter,52,0.62,0,0.2392,,4.6,0,65.95
DEMO-001172,2025-07-24,2025,7,July,Q3,Thursday,10,0,"Los Angeles, CA",West,Large,Cybertruck,LOS-CYB-01,49890,Tech Early Adopter,53,0.452,1,0.3007,9.0,4.2,49890,81.21
DEMO-001173,2024-06-25,2024,6,June,Q2,Tuesday,11,0,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-04,43990,Tech Early Adopter,41,0.938,1,0.3448,27.0,4.0,43990,51.19
DEMO-001174,2025-12-24,2025,12,December,Q4,Wednesday,17,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-08,43990,First Time EV,48,0.465,0,0.1415,,3.3,0,66.5
DEMO-001175,2024-11-15,2024,11,November,Q4,Friday,18,0,"Portland, OR",Northwest,Small,Cybertruck,POR-CYB-03,49890,First Time EV,54,0.9,0,0.1812,,4.1,0,69.14
DEMO-001176,2025-11-05,2025,11,November,Q4,Wednesday,14,0,"Denver, CO",Mountain,Medium,Cybertruck,DEN-CYB-02,49890,Fleet/Business Buyer,63,0.784,0,0.2613,,3.3,0,54.85
DEMO-001177,2024-07-11,2024,7,July,Q3,Thursday,16,0,"Phoenix, AZ",Southwest,Medium,Model 3,PHO-MOD-08,40240,First Time EV,35,0.855,1,0.1155,22.0,5.0,40240,78.56
DEMO-001178,2025-11-01,2025,11,November,Q4,Saturday,12,1,"San Francisco, CA",West,Large,Model X,SAN-MOD-07,79990,Tech Early Adopter,45,0.828,0,0.2289,,4.4,0,56.3
DEMO-001179,2025-10-03,2025,10,October,Q4,Friday,13,0,"Phoenix, AZ",Southwest,Medium,Model Y,PHO-MOD-01,43990,Tech Early Adopter,57,0.696,1,0.2342,1.0,4.3,43990,60.55
DEMO-001180,2025-12-01,2025,12,December,Q4,Monday,15,0,"Chicago, IL",Midwest,Large,Cybertruck,CHI-CYB-02,49890,First Time EV,71,0.604,1,0.1334,7.0,5.0,49890,66.71
DEMO-001181,2024-01-29,2024,1,January,Q1,Monday,9,0,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-01,43990,Tech Early Adopter,46,0.862,0,0.1521,,4.4,0,62.35
DEMO-001182,2025-01-14,2025,1,January,Q1,Tuesday,15,0,"Seattle, WA",Northwest,Medium,Model Y,SEA-MOD-08,43990,Tech Early Adopter,49,0.925,1,0.2443,4.0,5.0,43990,47.92
DEMO-001183,2025-09-19,2025,9,September,Q3,Friday,9,0,"Dallas, TX",South,Large,Model Y,DAL-MOD-02,43990,Cost Conscious,45,0.912,0,0.1506,,3.2,0,54.62
DEMO-001184,2024-06-30,2024,6,June,Q2,Sunday,19,1,"Las Vegas, NV",West,Medium,Cybertruck,LAS-CYB-07,49890,Eco Conscious,68,0.472,0,0.2445,,3.5,0,54.85
DEMO-001185,2025-11-27,2025,11,November,Q4,Thursday,14,0,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-04,40240,Fleet/Business Buyer,33,0.92,0,0.1518,,4.4,0,81.55
DEMO-001186,2025-02-27,2025,2,February,Q1,Thursday,13,0,"New York, NY",Northeast,Large,Model S,NEW-MOD-08,74990,Luxury Buyer,56,0.577,0,0.1447,,3.2,0,72.7
DEMO-001187,2025-11-09,2025,11,November,Q4,Sunday,15,1,"Los Angeles, CA",West,Large,Model S,LOS-MOD-03,74990,Luxury Buyer,54,0.901,1,0.146,2.0,4.5,74990,58.1
DEMO-001188,2025-12-12,2025,12,December,Q4,Friday,13,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-05,40240,Cost Conscious,49,0.504,0,0.1085,,3.4,0,77.92
DEMO-001189,2025-05-24,2025,5,May,Q2,Saturday,11,1,"San Diego, CA",West,Medium,Model 3,SAN-MOD-08,40240,Tech Early Adopter,29,0.505,1,0.333,23.0,4.3,40240,52.38
DEMO-001190,2025-03-22,2025,3,March,Q1,Saturday,15,1,"Portland, OR",Northwest,Small,Model S,POR-MOD-01,74990,Tech Early Adopter,71,0.781,1,0.2627,2.0,4.9,74990,75.74
DEMO-001191,2024-06-05,2024,6,June,Q2,Wednesday,13,0,"Boston, MA",Northeast,Medium,Model Y,BOS-MOD-06,43990,Cost Conscious,40,0.681,0,0.1726,,4.8,0,47.26
DEMO-001192,2024-03-06,2024,3,March,Q1,Wednesday,12,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-08,40240,Eco Conscious,44,0.463,0,0.2,,4.0,0,78.74
DEMO-001193,2024-05-26,2024,5,May,Q2,Sunday,14,1,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-02,43990,Cost Conscious,59,0.655,1,0.1911,8.0,4.8,43990,51.8
DEMO-001194,2024-04-16,2024,4,April,Q2,Tuesday,15,0,"San Diego, CA",West,Medium,Model Y,SAN-MOD-01,43990,Tech Early Adopter,43,0.857,1,0.2646,6.0,5.0,43990,53.98
DEMO-001195,2024-01-21,2024,1,January,Q1,Sunday,15,1,"Atlanta, GA",Southeast,Medium,Model 3,ATL-MOD-07,40240,Luxury Buyer,38,0.591,0,0.144,,4.3,0,62.99
DEMO-001196,2024-09-13,2024,9,September,Q3,Friday,13,0,"Boston, MA",Northeast,Medium,Model 3,BOS-MOD-03,40240,Luxury Buyer,26,0.677,0,0.2271,,4.8,0,53.95
DEMO-001197,2025-02-01,2025,2,February,Q1,Saturday,19,1,"Austin, TX",South,Medium,Model S,AUS-MOD-01,74990,Tech Early Adopter,57,0.666,0,0.2373,,3.7,0,46.7
DEMO-001198,2024-08-20,2024,8,August,Q3,Tuesday,19,0,"New York, NY",Northeast,Large,Model S,NEW-MOD-04,74990,Luxury Buyer,56,0.921,0,0.1452,,4.0,0,61.71
DEMO-001199,2025-04-19,2025,4,April,Q2,Saturday,13,1,"Boston, MA",Northeast,Medium,Model Y,BOS-MOD-04,43990,Fleet/Business Buyer,59,0.573,0,0.3099,,4.5,0,67.74
DEMO-001200,2025-01-07,2025,1,January,Q1,Tuesday,18,0,"Las Vegas, NV",West,Medium,Model S,LAS-MOD-07,74990,First Time EV,46,0.637,0,0.0723,,3.8,0,60.71
DEMO-001201,2024-11-03,2024,11,November,Q4,Sunday,18,1,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-07,40240,Cost Conscious,32,0.475,0,0.104,,3.6,0,67.07
DEMO-001202,2025-03-18,2025,3,March,Q1,Tuesday,11,0,"Phoenix, AZ",Southwest,Medium,Model S,PHO-MOD-07,74990,Fleet/Business Buyer,51,0.734,0,0.1461,,3.5,0,84.35
DEMO-001203,2025-02-15,2025,2,February,Q1,Saturday,14,1,"Atlanta, GA",Southeast,Medium,Model Y,ATL-MOD-06,43990,Tech Early Adopter,49,0.684,1,0.2156,13.0,5.0,43990,82.25
DEMO-001204,2025-06-27,2025,6,June,Q2,Friday,16,0,"Miami, FL",Southeast,Large,Model Y,MIA-MOD-02,43990,First Time EV,57,0.493,0,0.1747,,3.2,0,79.49
DEMO-001205,2024-12-31,2024,12,December,Q4,Tuesday,11,0,"Los Angeles, CA",West,Large,Model Y,LOS-MOD-02,43990,Tech Early Adopter,55,0.631,1,0.2284,13.0,5.0,43990,78.13
DEMO-001206,2024-11-06,2024,11,November,Q4,Wednesday,10,0,"Chicago, IL",Midwest,Large,Model Y,CHI-MOD-03,43990,Tech Early Adopter,52,0.532,0,0.1878,,3.4,0,81.41
DEMO-001207,2025-04-25,2025,4,April,Q2,Friday,15,0,"New York, NY",Northeast,Large,Model 3,NEW-MOD-04,40240,Cost Conscious,39,0.938,0,0.1119,,4.4,0,50.87
DEMO-001208,2025-01-25,2025,1,January,Q1,Saturday,14,1,"Chicago, IL",Midwest,Large,Model 3,CHI-MOD-06,40240,Tech Early Adopter,46,0.915,0,0.1705,,4.3,0,52.27
DEMO-001209,2025-11-18,2025,11,November,Q4,Tuesday,14,0,"San Diego, CA",West,Medium,Model 3,SAN-MOD-06,40240,Luxury Buyer,35,0.484,0,0.1951,,3.4,0,57.0
DEMO-001210,2025-11-15,2025,11,November,Q4,Saturday,11,1,"New York, NY",Northeast,Large,Cybertruck,NEW-CYB-02,49890,Tech Early Adopter,65,0.627,1,0.3136,17.0,5.0,49890,69.87
DEMO-001211,2024-09-15,2024,9,September,Q3,Sunday,11,1,"Denver, CO",Mountain,Medium,Model Y,DEN-MOD-01,43990,Tech Early Adopter,66,0.695,0,0.3532,,4.8,0,47.08
